Date,Zxuanhoa,Sxuanhoa,Zgocat,Sgocat,Zlonguong,Slonguong,Zrachbun,Srachbun,Zvamgiong,Svamgiong
2024-01-02 12:00:00,-1.0020400426894343,0.0,-1.2028906249999998,0.0,-1.0576171874999998,0.964453125,-1.269140625,16.793359375,-1.1267578125000002,0.0
2024-01-02 13:00:00,-1.14,0.0,-1.3,0.0,-0.8140624999999999,1.134375,-0.9768749999999999,17.303125,-1.22,0.0
2024-01-02 14:00:00,-0.8750963277858176,0.0,-1.1526530612244898,0.0,-0.4697265625,1.374609375,-0.5636718749999998,18.023828125,-1.037037037037037,0.0
2024-01-02 15:00:00,-0.2727568740955136,0.0,-0.7726530612244898,0.0,-0.07500000000000018,1.65,-0.08999999999999986,18.85,-0.5796296296296297,0.0
2024-01-02 16:00:00,0.37846101664254683,0.0,-0.2530612244897959,0.0,0.31972656249999987,1.925390625,0.38367187500000033,19.676171875,0.01499999999999968,0.0
2024-01-02 17:00:00,0.79,0.0,0.3130612244897959,0.0,0.6640624999999998,2.165625,0.7968750000000004,20.396875,0.6096296296296291,0.0
2024-01-02 18:00:00,0.9299999999999999,0.0,0.8326530612244907,0.0,0.9076171874999996,2.3355468750000004,1.0891406250000002,20.906640625,1.067037037037037,0.0
2024-01-02 19:00:00,1.2349999999999999,0.0,1.2126530612244903,0.0,1.0,2.4,1.2,21.1,1.25,0.0
2024-01-02 20:00:00,1.32,0.0,1.36,0.0,0.9348148148148148,2.2346153846153847,1.1162962962962961,20.90740740740741,1.175925925925926,0.0
2024-01-02 21:00:00,1.24,0.0,1.2681481481481482,0.0,0.7718518518518519,2.0,0.907037037037037,20.425925925925927,0.9907407407407407,0.0
2024-01-02 22:00:00,1.11,0.0,1.0385185185185186,0.0,0.56,1.8596153846153847,0.635,19.8,0.75,0.0
2024-01-02 23:00:00,0.825,0.0,0.7400000000000002,0.0,0.3481481481481482,1.7307692307692308,0.3629629629629628,19.174074074074074,0.5092592592592592,0.0
2024-01-03 00:00:00,0.5813056814540126,0.0,0.4414814814814815,0.0,0.18518518518518512,1.6365384615384617,0.15370370370370368,18.692592592592593,0.32407407407407396,0.0
2024-01-03 01:00:00,0.3700972851714508,0.0,0.21185185185185174,0.0,0.12,1.6,0.07,18.5,0.25,0.0
2024-01-03 02:00:00,0.28,0.0,0.12,0.0,0.172,1.7040000000000002,0.1809375,18.8125,0.2968,0.0
2024-01-03 03:00:00,0.3875757575757576,0.0,0.20906249999999998,0.0,0.296,1.952,0.42500000000000004,19.5,0.4084,0.0
2024-01-03 04:00:00,0.5951515151515151,0.0,0.4050000000000001,0.0,0.44400000000000006,2.248,0.6690624999999998,20.1875,0.5416000000000001,0.0
2024-01-03 05:00:00,0.73,0.0,0.6009375000000001,0.0,0.568,2.4960000000000004,0.78,20.5,0.6531999999999999,0.0
2024-01-03 06:00:00,0.7652272727272728,0.0,0.69,0.0,0.62,2.6,0.6535724365004704,20.449037037037037,0.7,0.0
2024-01-03 07:00:00,0.78,0.0,0.6083593749999999,0.0,0.46,2.59868804664723,0.45,20.305629629629628,0.6030612244897958,0.0
2024-01-03 08:00:00,0.595,0.0,0.39312499999999995,0.0,0.34467200000000003,2.594684906929805,0.2774145625587958,20.084,0.3530612244897959,0.0
2024-01-03 09:00:00,0.2927364885496183,0.0,0.08882812500000009,0.0,0.23625600000000002,2.587889661359049,0.08899138287864534,19.79837037037037,0.011224489795918335,0.0
2024-01-03 10:00:00,-0.11047145038167941,0.0,-0.26000000000000006,0.0,0.14550400000000002,2.578201390446288,-0.0841390780809031,19.462962962962965,-0.36122448979591837,0.0
2024-01-03 11:00:00,-0.5180476335877862,0.0,-0.6088281250000002,0.0,0.08316799999999999,2.5655191747028483,-0.21084635936030094,19.092000000000002,-0.703061224489796,0.0
2024-01-03 12:00:00,-0.8334158778625953,0.0,-0.9131249999999995,0.0,0.06,2.5497420946400537,-0.26,18.699703703703705,-0.953061224489796,0.0
2024-01-03 13:00:00,-0.96,0.0,-1.1283593750000005,0.0,0.0889594414893617,2.5307692307692307,-0.213125,18.300296296296295,-1.05,0.0
2024-01-03 14:00:00,-0.7630027173913043,0.0,-1.21,0.0,0.16305851063829788,2.5084996636017043,-0.09333333333333332,17.907999999999998,-0.9225947521865889,0.0
2024-01-03 15:00:00,-0.29967391304347823,0.0,-1.024074074074074,0.0,0.2631283244680851,2.4828324736488003,0.06812500000000005,17.537037037037038,-0.5940233236151604,0.0
2024-01-03 16:00:00,0.2384918478260869,0.0,-0.5592592592592593,0.0,0.37,2.4536667414218436,0.24,17.20162962962963,-0.14475218658892142,0.0
2024-01-03 17:00:00,0.66,0.0,0.04499999999999993,0.0,0.5268716755319148,2.42090154743216,0.48999999999999994,16.916,0.34475218658892115,0.0
2024-01-03 18:00:00,0.915,0.0,0.6492592592592592,0.0,0.7369414893617021,2.384435972191074,0.8233333333333333,16.694370370370372,0.7940233236151606,0.0
2024-01-03 19:00:00,1.23,0.0,1.1140740740740744,0.0,0.9210405585106385,2.3441690962099124,1.1150000000000002,16.550962962962963,1.1225947521865889,0.0
2024-01-03 20:00:00,1.315,0.0,1.3,0.0,1.0,2.3,1.24,16.5,1.25,0.0
2024-01-03 21:00:00,1.2911825192802058,0.0,1.2313119533527697,0.0,0.9303703703703703,2.169143356643357,1.1407407407407408,16.650000000000002,1.1685185185185185,0.0
2024-01-03 22:00:00,1.23,0.0,1.0541690962099124,0.0,0.7562962962962964,2.0,0.8925925925925925,16.8,0.9648148148148148,0.0
2024-01-03 23:00:00,1.04,0.0,0.8119533527696794,0.0,0.53,1.8684659090909093,0.5699999999999998,16.51875,0.7,0.0
2024-01-04 00:00:00,0.7649999999999999,0.0,0.5480466472303207,0.0,0.3037037037037038,1.7386363636363635,0.2474074074074073,15.900000000000002,0.4351851851851849,0.0
2024-01-04 01:00:00,0.5089537712895376,0.0,0.30583090379008726,0.0,0.12962962962962954,1.6394886363636365,-0.0007407407407411526,15.28125,0.23148148148148118,0.0
2024-01-04 02:00:00,0.27947688564476875,0.0,0.12868804664723021,0.0,0.06,1.6,-0.1,15.0,0.15,0.0
2024-01-04 03:00:00,0.18,0.0,0.06,0.0,0.11616000000000001,1.6832000000000003,-0.021999999999999985,15.410058611825193,0.19679999999999997,0.0
2024-01-04 04:00:00,0.25187499999999996,0.0,0.138125,0.0,0.25008,1.8816,0.1640000000000001,16.402175835475582,0.3084,0.0
2024-01-04 05:00:00,0.4099999999999999,0.0,0.30999999999999994,0.0,0.40991999999999995,2.1184,0.3860000000000002,17.619263753213367,0.44159999999999994,0.0
2024-01-04 06:00:00,0.5681249999999999,0.0,0.48187500000000005,0.0,0.5438400000000001,2.3167999999999997,0.5720000000000002,18.70423444730077,0.5532,0.0
2024-01-04 07:00:00,0.64,0.0,0.56,0.0,0.6,2.4,0.65,19.3,0.6,0.0
2024-01-04 08:00:00,0.5757434402332361,0.0,0.49518950437317794,0.0,0.5111111111111111,2.3308823529411766,0.5514814814814815,19.50803341902314,0.5423906705539359,0.0
2024-01-04 09:00:00,0.4100291545189504,0.0,0.3280466472303208,0.0,0.28888888888888886,2.2,0.3051851851851852,19.6,0.39381924198250723,0.0
2024-01-04 10:00:00,0.18344023323615152,0.0,0.09950437317784264,0.0,5.551115123125783e-17,2.0211397058823533,-0.014999999999999847,19.115625,0.19067055393586005,0.0
2024-01-04 11:00:00,-0.06344023323615172,0.0,-0.14950437317784243,0.0,-0.28888888888888886,1.7882352941176471,-0.3351851851851849,18.049999999999997,-0.030670553935860212,0.0
2024-01-04 12:00:00,-0.2900291545189506,0.0,-0.3780466472303208,0.0,-0.5111111111111111,1.5862132352941174,-0.5814814814814815,16.984375,-0.23381924198250748,0.0
2024-01-04 13:00:00,-0.4557434402332363,0.0,-0.5451895043731778,0.0,-0.6,1.5,-0.68,16.5,-0.3823906705539357,0.0
2024-01-04 14:00:00,-0.52,0.0,-0.61,0.0,-0.5002915451895044,1.555393586005831,-0.5714285714285715,16.704424423315306,-0.44,0.0
2024-01-04 15:00:00,-0.3555276221995927,0.0,-0.46925925925925926,0.0,-0.2431486880466472,1.6982507288629738,-0.2914285714285715,17.2399181457449,-0.3402915451895044,0.0
2024-01-04 16:00:00,0.030259674134419517,0.0,-0.11740740740740732,0.0,0.10845481049562677,1.8935860058309038,0.09142857142857147,17.98981184601428,-0.08314868804664723,0.0
2024-01-04 17:00:00,0.4759171334012219,0.0,0.34000000000000014,0.0,0.4915451895043733,2.1064139941690962,0.5085714285714287,18.837436202848973,0.2684548104956268,0.0
2024-01-04 18:00:00,0.82,0.0,0.7974074074074078,0.0,0.8431486880466474,2.3017492711370267,0.8914285714285719,19.666121894974484,0.6515451895043732,0.0
2024-01-04 19:00:00,1.0376879595429596,0.0,1.1492592592592596,0.0,1.1002915451895041,2.444606413994169,1.1714285714285717,20.35919960111632,1.0031486880466476,0.0
2024-01-04 20:00:00,1.21,0.0,1.29,0.0,1.2,2.5,1.28,20.8,1.2602915451895043,0.0
2024-01-04 21:00:00,1.335,0.0,1.2276953125,0.0,1.126326530612245,2.4194444444444443,1.1969096209912538,21.068942992874106,1.36,0.0
2024-01-04 22:00:00,1.31,0.0,1.0634375,0.0,0.9363265306122448,2.3,0.9826239067055395,21.2,1.282448979591837,0.0
2024-01-04 23:00:00,1.06,0.0,0.8312109375000001,0.0,0.6765306122448979,2.219022222222222,0.6896209912536444,20.752799999999997,1.0824489795918368,0.0
2024-01-05 00:00:00,0.825,0.0,0.5650000000000002,0.0,0.393469387755102,2.1384000000000003,0.3703790087463559,19.6864,0.8089795918367347,0.0
2024-01-05 01:00:00,0.5664699532842582,0.0,0.29878906250000004,0.0,0.1336734693877547,2.0682666666666667,0.07737609329446071,18.4136,0.5110204081632653,0.0
2024-01-05 02:00:00,0.2900566251415629,0.0,0.06656250000000008,0.0,-0.05632653061224513,2.0187555555555554,-0.13690962099125348,17.347199999999997,0.237551020408163,0.0
2024-01-05 03:00:00,0.06986498442808614,0.0,-0.09769531249999996,0.0,-0.13,2.0,-0.22,16.9,0.03755102040816327,0.0
2024-01-05 04:00:00,-0.02,0.0,-0.16,0.0,-0.07488,2.0624000000000002,-0.14512,17.09697049180328,-0.04,0.0
2024-01-05 05:00:00,0.021481481481481483,0.0,-0.09552,0.0,0.056559999999999985,2.2112000000000003,0.03344000000000001,17.582911475409833,0.016160000000000008,0.0
2024-01-05 06:00:00,0.1251851851851852,0.0,0.058240000000000014,0.0,0.21344,2.3888,0.24656,18.200367213114752,0.15008000000000002,0.0
2024-01-05 07:00:00,0.25999999999999995,0.0,0.24175999999999992,0.0,0.34487999999999985,2.5376,0.42512000000000005,18.791881967213115,0.30992,0.0
2024-01-05 08:00:00,0.3948148148148148,0.0,0.3955200000000001,0.0,0.4,2.6,0.5,19.2,0.44384,0.0
2024-01-05 09:00:00,0.4985185185185186,0.0,0.46,0.0,0.3385185185185185,2.534090909090909,0.422,19.465983606557376,0.5,0.0
2024-01-05 10:00:00,0.54,0.0,0.4059259259259259,0.0,0.1848148148148148,2.4,0.23599999999999993,19.6,0.45555555555555555,0.0
2024-01-05 11:00:00,0.47552,0.0,0.2707407407407407,0.0,-0.015000000000000013,2.167045454545455,0.013999999999999846,18.951851851851856,0.34444444444444444,0.0
2024-01-05 12:00:00,0.32176000000000005,0.0,0.09500000000000003,0.0,-0.2148148148148149,1.8318181818181818,-0.17200000000000026,17.74814814814815,0.20000000000000004,0.0
2024-01-05 13:00:00,0.13824000000000009,0.0,-0.08074074074074078,0.0,-0.36851851851851836,1.530681818181818,-0.25,17.1,0.055555555555555525,0.0
2024-01-05 14:00:00,-0.015519999999999978,0.0,-0.2159259259259262,0.0,-0.43,1.4,-0.1718950437317784,17.266808578617358,-0.05555555555555558,0.0
2024-01-05 15:00:00,-0.08,0.0,-0.27,0.0,-0.34192419825072884,1.5052478134110787,0.02953352769679303,17.705008187227925,-0.1,0.0
2024-01-05 16:00:00,0.05205915813424346,0.0,-0.15666666666666668,0.0,-0.11478134110787172,1.77667638483965,0.30495626822157434,18.321259634969447,-0.007407407407407422,0.0
2024-01-05 17:00:00,0.344118316268487,0.0,0.12666666666666665,0.0,0.19580174927113703,2.147813411078717,0.6050437317784257,19.02222373097967,0.22407407407407406,0.0
2024-01-05 18:00:00,0.64,0.0,0.495,0.0,0.534198250728863,2.5521865889212827,0.8804664723032074,19.71456128439634,0.5249999999999999,0.0
2024-01-05 19:00:00,0.89,0.0,0.8633333333333333,0.0,0.8447813411078715,2.92332361516035,1.0818950437317785,20.3049331043572,0.8259259259259257,0.0
2024-01-05 20:00:00,1.12,0.0,1.1466666666666667,0.0,1.0719241982507288,3.1947521865889215,1.16,20.7,1.0574074074074071,0.0
2024-01-05 21:00:00,1.22,0.0,1.26,0.0,1.16,3.3,1.085234375,20.966575342465752,1.15,0.0
2024-01-05 22:00:00,1.2008379888268157,0.0,1.1796484375,0.0,1.0680466472303207,3.268918918918919,0.8881249999999999,21.1,1.0502915451895043,0.0
2024-01-05 23:00:00,1.15,0.0,0.9678125000000001,0.0,0.8309037900874635,3.2,0.609453125,20.76666666666667,0.7931486880466472,0.0
2024-01-06 00:00:00,0.97,0.0,0.6683203124999999,0.0,0.5066472303206997,3.026767567567568,0.2900000000000002,19.933333333333334,0.44154518950437316,0.0
2024-01-06 01:00:00,0.65,0.0,0.32499999999999996,0.0,0.15335276967930045,2.723113513513514,-0.029453124999999858,18.85,0.05845481049562673,0.0
2024-01-06 02:00:00,0.3069529923599321,0.0,-0.01832031249999999,0.0,-0.17090379008746348,2.386075675675676,-0.30812499999999976,17.76666666666667,-0.2931486880466476,0.0
2024-01-06 03:00:00,-0.05576400679117144,0.0,-0.3178125000000003,0.0,-0.4080466472303206,2.1126918918918918,-0.5052343749999997,16.933333333333334,-0.5502915451895043,0.0
2024-01-06 04:00:00,-0.34309900254668935,0.0,-0.529648437500001,0.0,-0.5,2.0,-0.58,16.6,-0.65,0.0
2024-01-06 05:00:00,-0.46,0.0,-0.61,0.0,-0.43333333333333335,2.0296296296296297,-0.5037037037037037,16.763855421686745,-0.5885131195335277,0.0
2024-01-06 06:00:00,-0.3866666666666667,0.0,-0.5285185185185185,0.0,-0.2666666666666666,2.1037037037037036,-0.31296296296296294,17.18433734939759,-0.4299416909620991,0.0
2024-01-06 07:00:00,-0.2033333333333334,0.0,-0.3248148148148147,0.0,-0.050000000000000044,2.1999999999999997,-0.065,17.754819277108435,-0.2131195335276968,0.0
2024-01-06 08:00:00,0.03499999999999995,0.0,-0.05999999999999989,0.0,0.16666666666666685,2.2962962962962963,0.18296296296296288,18.368674698795182,0.023119533527696856,0.0
2024-01-06 09:00:00,0.2733333333333332,0.0,0.20481481481481512,0.0,0.3333333333333335,2.3703703703703702,0.37370370370370387,18.919277108433736,0.23994169096209927,0.0
2024-01-06 10:00:00,0.4566666666666668,0.0,0.40851851851851895,0.0,0.4,2.4,0.45,19.3,0.39851311953352786,0.0
2024-01-06 11:00:00,0.53,0.0,0.49,0.0,0.35216,2.2405405405405405,0.3609375,19.565060240963852,0.46,0.0
2024-01-06 12:00:00,0.48468750000000005,0.0,0.42124999999999996,0.0,0.23807999999999999,2.0,0.165,19.7,0.3925925925925926,0.0
2024-01-06 13:00:00,0.385,0.0,0.27,0.0,0.10191999999999993,1.8242242242242244,-0.030937500000000007,18.45,0.2674074074074074,0.0
2024-01-06 14:00:00,0.28531249999999997,0.0,0.11875000000000002,0.0,-0.012160000000000115,1.6676676676676678,-0.12,17.2,0.2,0.0
2024-01-06 15:00:00,0.24,0.0,0.05,0.0,-0.06,1.6,-0.04743440233236151,17.382888770638626,0.25317784256559767,0.02592592592592593
2024-01-06 16:00:00,0.2726628521126761,0.0,0.11148688046647232,0.0,0.03185185185185187,1.674074074074074,0.13970845481049565,17.862690459951885,0.3903206997084548,0.07407407407407408
2024-01-06 17:00:00,0.36126760563380284,0.0,0.2700583090379009,0.0,0.26148148148148154,1.8592592592592594,0.395597667638484,18.536108134035842,0.5778425655976676,0.1
2024-01-06 18:00:00,0.4917385563380281,0.0,0.48688046647230326,0.0,0.5599999999999999,2.1,0.6744023323615161,19.299844858986564,0.7821574344023323,0.1
2024-01-06 19:00:00,0.65,0.0,0.723119533527697,0.0,0.8585185185185187,2.340740740740741,0.9302915451895045,20.05060370090012,0.969679300291545,0.1
2024-01-06 20:00:00,0.94,0.0,0.9399416909620992,0.0,1.0881481481481485,2.525925925925926,1.1174344023323615,20.685087725872577,1.1068221574344024,0.35156250000000006
2024-01-06 21:00:00,1.07,0.0,1.0985131195335276,0.0,1.18,2.6,1.19,21.1,1.16,0.8
2024-01-06 22:00:00,1.23,0.0,1.16,0.0,1.0884765625,2.5308411214953273,1.0709037900874636,21.3676735218509,1.0740625,1.3484375000000002
2024-01-06 23:00:00,1.2,0.0,1.06890625,0.0,0.8471875,2.4,0.7637609329446063,21.5,0.8474999999999999,1.7
2024-01-07 00:00:00,1.0150000000000001,0.0,0.8287499999999999,0.0,0.5060546875,2.232848736587054,0.3437900874635571,21.000799999999998,0.5271874999999999,1.63
2024-01-07 01:00:00,0.73,0.0,0.4892187499999998,0.0,0.11500000000000021,2.0051574939425403,-0.11379008746355679,19.810399999999998,0.16000000000000003,1.5
2024-01-07 02:00:00,0.37604534454395894,0.0,0.09999999999999976,0.0,-0.27605468749999984,1.7574766355140183,-0.5337609329446062,18.3896,-0.20718750000000008,1.3575
2024-01-07 03:00:00,-0.03949898738804622,0.0,-0.2892187500000005,0.0,-0.6171875000000002,1.530356524749048,-0.8409037900874625,17.199199999999998,-0.5274999999999999,1.2
2024-01-07 04:00:00,-0.43606599159203097,0.0,-0.6287500000000004,0.0,-0.8584765625000004,1.3643475250951884,-0.96,16.7,-0.7540624999999999,1.0125000000000002
2024-01-07 05:00:00,-0.7330886638640104,0.0,-0.8689062500000011,0.0,-0.95,1.3,-0.8830859375,16.81738954741379,-0.84,0.9
2024-01-07 06:00:00,-0.85,0.0,-0.96,0.0,-0.8685714285714285,1.3775510204081631,-0.6803124999999999,17.133728448275864,-0.7458309037900874,1.26
2024-01-07 07:00:00,-0.7329010840534171,0.0,-0.8586297376093294,0.0,-0.6585714285714286,1.5775510204081633,-0.3936328125,17.59527209051724,-0.5029737609329445,1.7
2024-01-07 08:00:00,-0.43730325216025134,0.0,-0.5972011661807579,0.0,-0.3714285714285714,1.8510204081632655,-0.065,18.148275862068967,-0.17090379008746343,1.8399999999999999
2024-01-07 09:00:00,-0.04675487824037705,0.0,-0.23973760932944604,0.0,-0.05857142857142861,2.148979591836735,0.26363281250000004,18.738995150862067,0.19090379008746383,1.9
2024-01-07 10:00:00,0.3551956637863315,0.0,0.1497376093294459,0.0,0.22857142857142887,2.422448979591837,0.5503125,19.313685344827586,0.522973760932945,1.8
2024-01-07 11:00:00,0.685,0.0,0.5072011661807581,0.0,0.43857142857142906,2.6224489795918373,0.7530859374999999,19.81860183189655,0.7658309037900879,1.7
2024-01-07 12:00:00,0.93,0.0,0.7686297376093294,0.0,0.52,2.7,0.83,20.2,0.86,1.7
2024-01-07 13:00:00,0.94,0.0,0.87,0.0,0.5075,2.6357142857142857,0.7133333333333333,20.525431034482757,0.8288,1.9
2024-01-07 14:00:00,0.9299999999999999,0.52,0.7965625,0.00375,0.48000000000000004,2.5,0.4966666666666667,20.7,0.7544,2.1
2024-01-07 15:00:00,0.83,0.31,0.635,0.01,0.4525,2.2142857142857144,0.38,19.0,0.6656,1.986872020535387
2024-01-07 16:00:00,0.6942499999999999,0.25870689655172413,0.4734375,0.01625,0.44,2.0,0.42819241982507295,19.093116998352134,0.5912000000000001,1.7626329299596628
2024-01-07 17:00:00,0.59,0.24,0.4,0.02,0.4948148148148149,2.0740740740740744,0.5524781341107872,19.340321967296237,0.56,1.6
2024-01-07 18:00:00,0.56,0.24,0.46296296296296297,0.01925925925925926,0.6318518518518519,2.2592592592592595,0.7224198250728863,19.693395867663835,0.6044444444444446,1.5314356435643564
2024-01-07 19:00:00,0.64,0.16,0.6203703703703703,0.017407407407407406,0.81,2.5,0.9075801749271137,20.104119660286475,0.7155555555555556,1.5
2024-01-07 20:00:00,0.8325912408759124,0.18221153846153848,0.8250000000000002,0.015,0.9881481481481482,2.740740740740741,1.0775218658892127,20.52427430599569,0.8600000000000001,1.5
2024-01-07 21:00:00,1.06,0.23,1.0296296296296295,0.012592592592592594,1.1251851851851855,2.9259259259259265,1.2018075801749275,20.905640765623016,1.0044444444444443,1.5
2024-01-07 22:00:00,1.2625,0.30066202475685233,1.1870370370370371,0.010740740740740742,1.18,3.0,1.25,21.2,1.1155555555555554,1.53
2024-01-07 23:00:00,1.375,0.42,1.25,0.01,1.0514868804664723,2.933955223880597,1.1153935860058308,21.458695652173912,1.16,1.6
2024-01-08 00:00:00,1.2488479262672811,0.7971264367816093,1.1438671875000002,0.019999999999999997,0.7200583090379009,2.8,0.7682507288629737,21.6,1.0616015625,1.7533333333333334
2024-01-08 01:00:00,1.0,1.1,0.8640625,0.03,0.2668804664723033,2.5778746268656714,0.293586005830904,21.08,0.8021874999999998,2.0
2024-01-08 02:00:00,0.6782408895221926,0.8185526315789473,0.4684765625000002,0.027777777777777776,-0.22688046647230298,2.244608955223881,-0.22358600583090393,19.840000000000003,0.43542968750000005,2.380952380952381
2024-01-08 03:00:00,0.29,0.48,0.015000000000000124,0.02222222222222222,-0.6800583090379013,1.892405970149254,-0.698250728862974,18.360000000000003,0.014999999999999902,2.8
2024-01-08 04:00:00,-0.13936704159592533,0.40505201958384335,-0.4384765624999998,0.015000000000000001,-1.0114868804664723,1.6134686567164183,-1.0453935860058303,17.12,-0.4054296875000001,3.1857142857142855
2024-01-08 05:00:00,-0.52,0.34,-0.8340624999999995,0.007777777777777776,-1.14,1.5,-1.18,16.6,-0.7721874999999998,3.4
2024-01-08 06:00:00,-0.7637997558449244,0.18903048397234445,-1.1138671875000004,0.0022222222222222227,-1.0471875,1.5687499999999999,-1.0833203125,16.74488863031915,-1.0316015624999997,3.26875
