Date,Zvamkenh,Svamkenh,Zgiathuan,Zrachbang,Zcong3st,Zlonghai,Zbaodinh,Sbaodinh,Zgocat,Sgocat,Ztanthuanbinh,Stanthuanbinh
2024-01-01 11:00:00,-1.48,7.1,13.317575847547442,7.945367984350547,4.629811433840672,4.528027864842599,-0.25261461160342347,0.08419382711003964,-0.3145481047937342,-0.023285109197094922,-0.8522436711067418,3.6908505763128403
2024-01-01 12:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-01 13:00:00,-0.46764004617371446,5.968681507257104,17.171472685087824,9.803282354400409,7.939492019381248,7.036445998514338,-1.1896752864534392,0.18341479096881497,-1.3,0.6639284289199908,-1.38,5.399879017039325
2024-01-01 14:00:00,-0.5621692363317581,4.078501983468156,14.896009083850704,7.99189358214781,6.859225569653688,5.631580492949226,-1.25,0.17848196738494415,-1.3437623817896505,0.4678179439251492,-1.4187431482146324,5.157286320426465
2024-01-01 15:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-01 16:00:00,0.16493685692432392,10.935190149083502,16.02574747752171,9.008190343896642,5.938648463846185,7.393910978255676,0.235289088441374,0.1532714444910379,0.23960332425384742,0.3950358070529557,0.19067794543152883,5.00207822085838
2024-01-01 17:00:00,0.2452721425900406,18.494025251463242,20.833333882940952,14.323458105092422,11.866179848681305,11.427623658295815,0.55,0.19783188531259766,0.38,0.7445978939346024,0.3524643928397799,4.884523558273656
2024-01-01 18:00:00,1.24,10.2,15.29978446998311,8.46195376230467,5.285019739758397,7.386872964398378,0.40078248030133823,0.1502671098780881,0.46374405447569667,0.32801487892189474,0.7599394790658303,5.784892982975407
2024-01-01 19:00:00,2.5113489710321484,9.359597981824374,17.5,6.3,3.494431979861332,4.2,0.37696134235010204,0.2741921783927789,0.4151291734964717,0.03735874668396011,1.25,4.424639285874434
2024-01-01 20:00:00,0.5268856724719897,13.1,14.773072564300161,8.274732625909323,0.95,8.118878852418149,1.08,0.015053674514757143,1.13,-0.006691802841173655,1.0845166658842837,0.45454050928282186
2024-01-01 21:00:00,0.10773408132143913,9.935413188951408,18.2,7.0,4.087713650247387,4.4,0.19753621595577256,0.16199817265327077,0.2179653863942245,0.220447247265671,0.061734561583565384,4.227513928994256
2024-01-01 22:00:00,0.11916960443168811,9.719176599490963,14.952912386931981,7.185490977176926,1.2,7.493604261383254,0.25561527405678075,0.06535661066090859,0.28544956891846374,0.23777293292441637,0.19949582665804733,1.2083324335563077
2024-01-01 23:00:00,0.39128637342603545,13.610996193774026,16.745200961755316,9.733051324195806,6.125605154395032,8.24296370859365,0.71,0.14913293984348375,0.73,0.4004719318560367,0.6904228810010731,4.945879877775951
2024-01-02 00:00:00,0.2,7.5,13.255472229946058,7.747017539473653,4.338277062460705,5.379471826565364,0.0994371895844546,0.09750674154008943,0.11984365346289125,0.0012073504942885505,0.11235721414180855,4.798498556071117
